snid,x0,t0,x1,c,z,snra,sndec
484,4.70704419362e-06,61694.0871542,-3.05496625695,-0.0251108328688,0.54885805,53.3057816654,-28.0453430075
485,5.44400579384e-06,61967.9830614,-2.18786996872,0.0427093015091,0.55661726,53.4517038209,-27.4639502053
486,7.05897188306e-06,61747.1523512,-1.13161045237,-0.0944969691944,0.54970765,53.532990533,-27.3182142295
487,7.31834061154e-06,61556.3897323,0.0697278938291,-0.0581610077087,0.57896757,53.415649413,-28.6279810924
488,5.09706305716e-06,61740.3586002,-0.444446190612,0.0462461117865,0.55382848,53.1828065714,-28.3843157062
489,5.82521322393e-06,62167.8177789,-1.64559864334,0.0283186669526,0.55578351,53.7212014697,-27.8140580952
490,8.2922467724e-06,62394.0696039,-0.124722882573,-0.0486269779843,0.55429256,53.5461778091,-27.3683941798
491,5.91328532116e-06,59905.0332165,1.0333469808,-0.00520162830287,0.54984784,53.5491409456,-27.8708479873
492,4.10532104696e-06,62914.25854,-2.52963566426,0.086265531435,0.54975867,53.4727103178,-27.4847963058
494,7.85098346943e-06,62122.6670727,-0.29060878711,-0.000465394786963,0.54896975,53.6897078848,-28.6018791282
495,1.43065442359e-05,60994.8825295,0.610280619769,-0.117538296083,0.54109871,53.1964567274,-28.2472573834
497,4.5820483356e-06,62002.2905903,0.609339235496,0.134880363125,0.55561221,53.6965113892,-27.6955870782
498,1.12878284281e-05,60914.6610591,1.05306646828,-0.13008935536,0.55272818,53.5514503527,-27.2716787475
499,4.41350770574e-06,61597.6468545,-0.0956272913374,0.00982955479751,0.57685339,53.1579050788,-28.4730468973
500,9.29362472524e-06,60553.052918,1.02533098212,-0.0884540541921,0.57717764,53.4109742783,-28.1732293048
501,8.30135058719e-06,60324.1476945,0.104905540909,-0.0890792602236,0.57788527,53.5354007569,-28.2521153468
502,6.67768503136e-06,60661.1480814,-0.242298812521,-0.0816825201715,0.56781507,53.6297884482,-27.6795302762
503,7.82344432109e-06,62652.816859,-0.383775671935,-0.0394252311894,0.57232738,53.5526720432,-27.9325151042
504,7.44818536812e-06,62952.6554496,1.38349716452,-0.0345463416409,0.56892991,53.6518114791,-28.654359446
506,1.05464570897e-05,61092.3079579,0.681749614549,-0.0536468936488,0.57743287,53.5619997685,-28.1199155177
507,7.84726521893e-06,62402.1309784,0.472883692144,-0.0470298291468,0.56191385,53.2988864779,-28.3801515529
508,8.19307776914e-06,60193.3938902,0.637209522597,-0.0567674099643,0.57827377,53.6034575712,-27.9360958426
509,6.96078733688e-06,62296.5340027,-0.399502763643,-0.0706842436487,0.57165587,53.7163550573,-27.2696293557
510,5.78679389198e-06,61128.3530624,0.0784057375441,0.00315851884163,0.57892179,53.4942763278,-28.3305246539
511,8.43685537273e-06,62660.9361255,1.20625898769,-0.0850373199239,0.5778836,53.5193339345,-28.2509283861
512,3.58056872143e-06,60299.1239456,-0.456627006786,0.139955193441,0.56779897,53.6437920854,-27.6825984457
513,8.45378989077e-06,62569.0417261,0.918440255941,-0.0828514235701,0.57627344,53.538178726,-28.6082220391
514,3.51245930132e-06,59843.9874294,-0.524367528972,0.148691640735,0.57162118,53.6735913003,-28.4266298717
515,9.5787531322e-06,62668.2931479,0.32990002712,-0.131674864175,0.57468379,53.5370693626,-28.4784073469
516,7.62588268284e-06,61126.318618,0.526794949228,-0.0361990125668,0.56776059,53.6338042758,-27.6856595778
517,9.4415494082e-06,60093.7059473,0.973850267755,-0.0317858321468,0.57732868,53.6633383728,-28.2421822706
518,7.31848387547e-06,60696.5976008,0.751811332641,-0.0374847156743,0.57676661,53.4952681506,-28.0842276369
519,7.20822088122e-06,62169.1710572,-0.580759076736,-0.0308132159718,0.56879437,53.385835832,-27.9397860747
520,4.03314675021e-06,61208.9401312,0.0609215597724,0.0556597789453,0.56296825,53.7254228659,-28.310626151
521,6.17290393639e-06,60431.4149097,-1.14835309386,-0.0693979373592,0.57887816,53.5838501612,-27.2578653942
522,6.36940460882e-06,60451.4940572,-0.115886965614,0.0119242430736,0.57105994,53.6195872078,-28.523543827
523,6.72807388815e-06,62110.0823735,0.0171030443327,-0.0396216006202,0.56737173,53.3849820472,-27.9248988708
524,9.97643741221e-06,61944.3585943,0.624085932769,-0.0688501258504,0.56773233,53.6298964743,-27.6883285493
525,6.50852068708e-06,59813.3266007,1.23289679904,0.0552783100206,0.56933427,53.3106653374,-27.9939503423
526,7.85793147806e-06,62545.6896029,0.651790290153,-0.0317546577216,0.57757378,53.4841305642,-28.3561799501
527,4.22780647799e-06,60091.6722686,0.626216901732,0.00999846318101,0.57086778,53.3130705281,-28.4840778443
528,4.19459703727e-06,60458.0594921,-0.125476845946,0.111466147955,0.57513416,53.7205180501,-27.3070489712
530,4.40412801663e-06,61427.830149,-0.328788317212,-0.01013499846,0.56951928,53.2678678408,-27.4398619107
531,3.80139723021e-06,62685.9019782,-0.620612219998,0.0165739323145,0.57698596,53.7346634827,-28.2412980475
532,3.69373674491e-06,62973.5403571,0.365931925672,0.125788143911,0.56761062,53.6312167579,-27.6953785039
533,6.87383884098e-06,61271.0806767,-0.610556392268,-0.049756746946,0.57716393,53.4197647683,-27.3740402704
534,9.9528764621e-06,59955.0348555,1.22421680167,-0.071307804359,0.57918727,53.2802650463,-28.2860333423
535,6.56802234636e-06,61311.2136725,-1.60928190349,-0.0865446513401,0.5697403,53.3299604606,-27.3967684717
536,4.18416322497e-06,60640.1726894,-0.341354693615,0.112258535277,0.56722903,53.701270934,-28.5649170224
537,1.03627766396e-05,60709.300074,0.535541224732,-0.11616955886,0.57751191,53.6962154908,-28.1467540175
538,8.55557275377e-06,60466.8006789,0.565603529046,-0.0822261384855,0.56915081,53.3422183054,-27.9715840264
539,5.22996861131e-06,63060.9741535,1.06294162389,0.1067255613,0.56922948,53.2359184604,-27.9802733391
540,7.5532972667e-06,61030.5477019,1.42624194297,-0.000558211806698,0.57472229,53.2994433463,-28.3864905272
543,7.60824528421e-06,62135.7217771,-0.181595101905,-0.0964500079963,0.57761383,53.6000913925,-28.2311840001
544,4.80891242282e-06,62555.7366543,0.862381648906,0.0932661446518,0.57093477,53.6201373707,-28.5293888265
545,3.48703625256e-06,62329.8619271,-0.475685216165,0.0882977226611,0.58010781,53.6379300221,-27.6772204115
546,5.45470782775e-06,62142.8922707,-0.246876277923,-0.0143040264898,0.59063268,53.5500267528,-28.4026954491
548,5.01721643411e-06,60857.8846276,0.68099686368,0.0833822550959,0.5843147,53.5799990529,-27.7878819732
549,4.60664372515e-06,61257.0730288,0.927853393834,0.0292112667054,0.58023357,53.6043674064,-28.3882681441
550,4.90384066511e-06,60079.912572,-0.240316745619,-0.0136011503915,0.58326542,53.2210153211,-27.6213585536
551,7.70099798893e-06,61139.9277634,-0.381062767787,-0.0688062910825,0.58004451,53.5497707963,-28.419846029
552,3.2761937377e-06,59950.4317714,-1.81541182728,0.0490076119537,0.60786343,53.5698667176,-27.8867359109
553,9.50621425115e-06,59898.4829955,0.938658077045,-0.0981621251495,0.59440851,53.3796023084,-28.2699544053
554,4.76637341064e-06,62632.0779061,-0.00348221432321,0.0175336152275,0.58236527,53.1651174313,-28.423113182
555,7.00571211251e-06,60196.6585882,0.51077984012,-0.0446637367762,0.58084345,53.6325629638,-27.5050882399
556,5.32129311502e-06,61305.9697041,1.4352489775,0.0691408865637,0.5936631,53.3615589983,-28.2280758429
557,8.05674946002e-06,61860.9302533,0.249907167317,-0.0871043107597,0.58707392,53.3797092498,-27.5866407742
558,5.74502647263e-06,63007.2364265,1.11033151992,-0.0327517083528,0.59352851,53.4354215454,-28.2758166623
559,8.57148867736e-06,60698.0797731,0.963692484484,-0.0962151671048,0.58129132,53.5944911605,-28.4177958317
560,6.76649424445e-06,60241.0932864,-0.0553702545394,-0.0765693014661,0.59586501,53.2787307655,-28.2712221882
561,3.94220078324e-06,62775.2879028,-0.454857983873,-0.00155854241336,0.58021569,53.3680060841,-27.5438571657
563,4.01427132113e-06,60593.4337149,1.07667641561,0.155652011725,0.59261167,53.2664357159,-27.4042714044
564,7.51995279419e-06,60127.9668217,0.561787930151,-0.0934441459307,0.59889054,53.5600634131,-27.7216787882
565,6.89864832842e-06,61203.0886512,0.219004217155,-0.0531501148779,0.58314157,53.2534836214,-28.2376960869
566,6.90591629783e-06,60424.8827495,0.671485824381,-0.0582219760856,0.58007014,53.5451523422,-28.4175025044
568,4.10738373392e-06,60797.8100052,-1.19749457204,-0.0358919059285,0.58715951,53.1957592379,-27.3198954226
569,5.61335446454e-06,61860.8396297,-0.372435749612,0.0180833730933,0.59709966,53.2346589576,-27.3107153012
570,7.94612314672e-06,61206.8130194,0.969556289926,-0.0712011396931,0.59689939,53.5198768301,-27.5507737586
571,5.41517025279e-06,62054.4935687,0.0941993960407,-0.0129946231572,0.58660114,53.2236746329,-27.5334913726
572,5.92585910591e-06,60678.1275719,1.01552006917,0.0278373146514,0.59399676,53.5173343491,-28.326511697
573,4.45467307776e-06,60756.6935556,-0.319689781012,0.0458119402053,0.60218763,53.2027926772,-28.1944738698
574,7.34433218949e-06,63223.7202851,1.107438246,-0.0100802475227,0.5875231,53.34521644,-28.5823879494
575,3.77505173238e-06,60449.6997635,-1.16707679848,0.126448240805,0.58234942,53.4612929595,-28.2013617226
576,4.76277285015e-06,62364.4443976,0.288436183908,0.0518580522492,0.59929717,53.7195825626,-28.2003559998
577,5.51256663228e-06,62133.4913931,0.955264196958,0.0702835532103,0.59591472,53.6922712874,-27.8075606503
579,4.07087317296e-06,60023.6998373,0.71006406728,0.0542677219827,0.59634471,53.652166891,-27.5600003907
580,3.85330521294e-06,59600.338958,-1.32453450513,0.0916440166309,0.5993166,53.7592001462,-28.2184797549
581,5.58991492258e-06,62301.2693929,0.371482086067,0.0568203152613,0.58347058,53.6261871837,-28.038953606
582,3.39054049442e-06,59883.054021,-1.57529116913,0.0202890957954,0.590922,53.3634216124,-27.4396850374
583,6.54979081485e-06,60465.9247893,1.17207218012,-0.0186577071753,0.58672833,53.3214866823,-27.6422643449
584,7.64609129177e-06,63190.6808559,0.922281027904,-0.0375559084193,0.58222544,53.1894394526,-28.4206929296
586,7.2232027482e-06,62942.8353368,0.978814383909,-0.0534561673173,0.59716988,53.2181724652,-28.6622782265
587,4.60870581768e-06,61708.9153499,1.00747521274,0.113294856809,0.58216918,53.4107862205,-28.2628370428
588,6.08785587977e-06,61245.246934,-3.11138852682,-0.0939354384595,0.58332992,53.2373884315,-27.6037422255
590,6.79798267927e-06,60820.0478911,1.32713248992,-0.0238036982927,0.5836091,53.321876473,-27.6057358297
591,6.93896318937e-06,63110.8395529,-0.847863007415,-0.0701278602703,0.59502184,53.3408677494,-27.3272119987
593,5.73730191097e-06,63200.5271166,1.00742083322,-0.00354851779054,0.60387611,53.5904796772,-27.5714068231
594,5.86099286616e-06,60678.2182538,1.03985926846,-0.0352472725848,0.58332908,53.5516754698,-27.8439669695
595,6.87458659767e-06,61696.4551476,1.22679819743,0.028572868702,0.61612666,53.695481381,-28.3628479717
596,4.13701825868e-06,62069.5476932,0.91841054949,0.111136145847,0.59736347,53.5501553003,-27.5784665144
597,5.77720764967e-06,60980.2464141,-0.490839243021,0.0541649301963,0.58326173,53.2131457591,-27.6141009523
598,6.73646289262e-06,61712.2497005,-0.0629678487717,-0.0662169005923,0.61990023,53.2870465807,-27.3185147622
599,9.38206907393e-06,60297.2878468,0.0935711128157,-0.0992903111571,0.61529064,53.6796665806,-27.2591502168
600,7.76816465051e-06,60725.618945,-0.0909798980787,-0.0455440425678,0.61363709,53.7564507861,-27.8690524578
601,4.43166989421e-06,60072.5559371,0.134676287311,0.0388446088199,0.60262167,53.3838491635,-27.5943702879
602,5.19859186893e-06,61926.1422888,-1.18055038147,0.0086465221425,0.60816002,53.2961625239,-28.5186919338
603,4.56641978797e-06,60799.6218763,0.720703531188,0.0443688366385,0.6030761,53.6996567203,-28.0474845442
604,7.58403617356e-06,61130.6522602,1.30589333512,-0.0146851351559,0.61907852,53.3313299436,-28.0686543857
605,5.51551781284e-06,60969.0669182,0.813449920491,0.0257461726766,0.61615622,53.5223038394,-27.3284829541
606,4.93684045203e-06,59772.5368834,0.858844128939,0.0260498641314,0.6070329,53.4772317158,-27.767093805
607,7.46089580803e-06,62849.8665554,0.381637327173,-0.117203549732,0.60572934,53.6792188702,-28.2882817381
608,6.26793251581e-06,62235.2825581,1.16226295013,-0.0263770563105,0.60293949,53.353236688,-27.5930728546
609,8.90700902788e-06,60762.7211637,1.30660223632,-0.0838490363861,0.60629344,53.2047389439,-27.5104329942
610,5.21607721738e-06,62860.2525159,-0.661743851429,-0.0321068080767,0.60663617,53.3479614188,-28.1745153382
611,4.15328292787e-06,62046.02476,-1.1139424713,-0.0207136959326,0.60241771,53.238263375,-27.7766221951
612,5.39449826164e-06,63199.5996145,0.447971481561,-0.0534157237472,0.60765672,53.3294319446,-28.5546320654
613,5.88741951112e-06,61270.7273107,0.167987799792,0.0195304818742,0.61663353,53.1766130617,-28.1068100712
614,7.0348486804e-06,59980.0687417,0.422433210933,-0.0325226509763,0.61435509,53.5626603431,-27.2646218205
615,7.45074863552e-06,60023.8345616,1.18515331789,-0.0868571013578,0.61060429,53.2134810482,-27.2639964934
616,4.49137538337e-06,62304.621366,-2.16872478681,-0.0640672810897,0.61515272,53.6239317267,-27.2608370025
617,5.85213829169e-06,61692.4291213,-1.06121218366,-0.0847010136841,0.60702968,53.695711334,-27.9986610784
618,7.24075193561e-06,60371.3546365,-0.323634021328,-0.101129384824,0.61801243,53.2535751063,-27.4994533311
619,5.85075245531e-06,61578.7250295,-0.804858925493,-0.0642285516602,0.61763787,53.5061766039,-27.4309647375
620,2.96518883894e-06,61513.7841573,-1.71905543765,0.0773392633275,0.60621905,53.1842951369,-27.5155837632
621,6.24027634668e-06,62710.8836175,-0.466331764604,-0.0174045548778,0.6170963,53.3672565179,-28.1029071658
622,5.255967276e-06,59773.7282917,-0.968369901945,-0.0567592398707,0.60716653,53.717210548,-27.9738413474
623,5.72162031713e-06,59992.6374406,-1.15210961449,-0.0378911548586,0.61895871,53.3538634971,-28.1884171405
624,3.51961016457e-06,61195.4940001,-0.669271028503,0.00517387556088,0.61724114,53.1758105611,-27.8835075966
625,4.67517632557e-06,60088.8723904,-1.59647949137,-0.0566579132305,0.61482096,53.740296513,-27.320752141
626,5.37167229495e-06,63188.9099202,-0.630817694368,-0.000156872298787,0.60034168,53.5378886591,-27.6395015253
627,6.53025493551e-06,60303.6218978,0.180918220673,0.00616276588545,0.60894704,53.4621922015,-27.6910949677
628,5.01341506856e-06,61841.6604115,-0.367178214641,-0.0139549654278,0.60770226,53.7004903794,-27.9346675077
629,5.22186080686e-06,61199.3479916,-2.92864861064,-0.107013051679,0.61685431,53.4208851485,-27.3539435978
630,5.41032378274e-06,62433.1114034,1.30721393853,-0.00367858531588,0.61608613,53.5298929649,-27.3240140788
632,7.31508394197e-06,60764.0419837,-0.0941294704042,-0.0347458856287,0.61924124,53.739460039,-27.8725490548
633,4.42839480258e-06,61294.6700487,-1.66780192369,-0.0586235616536,0.61943066,53.3108075019,-27.2944487981
634,4.39377488125e-06,59994.7638251,0.910294358599,0.0745799383707,0.61212277,53.2865760264,-27.4518494777
635,4.30941752593e-06,61920.2971794,-1.53014317909,0.0547620947262,0.60751164,53.5188032433,-27.848047086
637,5.73421680172e-06,62597.8514278,0.386726844349,-0.0139616716235,0.61688626,53.6406214235,-28.4567613989
638,5.54206595131e-06,61194.3404525,-0.0759119954221,0.0315341115444,0.6065706,53.571679531,-27.625668424
639,5.87772577493e-06,60656.8259313,-0.734107453006,-0.0731024729056,0.61600149,53.5028239636,-28.0898224036
640,4.71296773241e-06,60733.0063281,0.101512176121,0.00592933989923,0.60689652,53.746663869,-27.9898622956
641,5.55850781061e-06,60440.1226099,-1.05867544733,0.0103372661857,0.6087184,53.6673567602,-27.8460904506
642,5.64364812213e-06,62985.3962383,-0.113963306687,-0.0130134517554,0.60898745,53.7347565278,-27.2552015975
643,4.16461839586e-06,62495.3010769,-2.01999315551,0.0184157530722,0.61604309,53.7337832597,-27.2693309889
647,6.01065203016e-06,61731.2357023,0.236098466719,-0.0428722354739,0.61926079,53.5770561374,-27.8573445393
648,7.69265505884e-06,62240.5086342,0.486776060103,-0.0528216734968,0.61496067,53.6203332322,-27.2699751748
649,3.76412059636e-06,60412.0277016,-0.487653006004,0.0714409227876,0.63066852,53.2659677555,-28.1689196191
650,3.40711524909e-06,61193.3559733,-0.672550041802,0.0709644549682,0.63486814,53.2609115194,-27.6249976439
651,6.03249676044e-06,62043.1937438,0.795872201318,-0.0431850893565,0.63898098,53.2660192431,-28.4195414717
652,3.90845416863e-06,61195.6488258,0.469470497347,0.0773708069842,0.6324147,53.7436673559,-28.176153377
653,5.8549921982e-06,61589.490859,1.79718037871,-0.0212412887305,0.63661575,53.2663731942,-27.566131923
654,3.55040667887e-06,60291.1997862,-0.98865078278,-0.0203911448327,0.63895702,53.2010424899,-27.586739264
655,5.56936738587e-06,62481.7433608,0.538062821943,-0.0248481516711,0.63885403,53.5381945967,-28.5548749748
656,4.80866906715e-06,59980.0862325,-0.0457524386699,0.00264891070589,0.62568474,53.3630044086,-28.0012234341
657,4.69999434254e-06,61298.1087213,-0.27347398909,0.0408422904803,0.62498558,53.7004146249,-27.7552900194
658,7.37648031552e-06,60642.5738323,1.06856141655,-0.0782967415497,0.62573326,53.3672438028,-27.9963817293
659,4.41635972823e-06,59964.6730041,0.315828007271,0.11033386027,0.62149847,53.7433042927,-27.8952802178
660,3.34686056421e-06,62702.7318766,-2.26494102073,-0.00339259846155,0.63254213,53.4786245341,-28.0625792443
661,6.57834581261e-06,60310.7166548,0.655571171623,-0.0418435752706,0.63226295,53.4715760939,-28.343273646
662,6.32231348186e-06,61292.8274076,-0.0112646951525,-0.0598579877386,0.6294148,53.2434233018,-27.5564153156
663,5.01240240204e-06,61816.5700829,-0.314816355846,-0.0194971037222,0.63590491,53.4290275747,-27.5831384192
664,4.06198716407e-06,60564.084552,0.567579587778,0.027265654808,0.62399399,53.6768343909,-27.4411657652
666,4.55942445177e-06,61516.2113187,-0.518642406437,-0.0261308754457,0.62447834,53.7181896744,-27.4034300147
667,4.53097189749e-06,61203.5815815,-2.81389594442,-0.0530687804983,0.65136349,53.5556911235,-28.6004069932
668,6.12683017324e-06,60905.5290856,1.10258205448,-0.0472990705276,0.62180066,53.2301142216,-28.1598633149
670,3.87841573325e-06,62887.5328303,-1.1352070575,-0.033463493834,0.63193572,53.2862950074,-27.5354100767
673,4.95008688034e-06,61529.1532372,0.525864458235,-0.025779911164,0.62697256,53.4881385152,-27.9081209574
674,5.39287051412e-06,60624.1273278,1.07539182434,0.0225642311347,0.63329959,53.4757654989,-27.5876874148
675,4.73460916685e-06,61327.0532569,0.0991613063436,-0.0502249829247,0.63034344,53.2461441154,-28.1719816646
676,3.97438192923e-06,62584.7307008,0.525358308783,0.042487289073,0.62001359,53.3063021208,-27.5888669887
677,4.40334665867e-06,62777.3742129,-0.838724732428,-0.00880073446854,0.63223529,53.5399488142,-28.1073399659
678,6.60887348314e-06,63013.9032522,0.610183833003,-0.0770070685183,0.62812388,53.4183386236,-27.4446615088
679,3.21321962192e-06,60368.0941038,-2.62448260005,0.060289092519,0.62811899,53.3015628423,-27.5087708589
680,7.53988515793e-06,60840.0366931,0.80173699192,-0.068077390801,0.63679993,53.4904440883,-27.9324565445
681,7.06055143626e-06,60014.1599851,-0.207440941217,-0.0748978804721,0.64749825,53.5515388516,-27.4033547711
682,6.1512585152e-06,63187.1316323,0.355352567076,-0.0464543300118,0.62819624,53.3268637464,-28.2100819485
683,6.07596489802e-06,61883.1916647,-1.01985220738,-0.0786026174348,0.63297594,53.4176501832,-27.7433108425
684,4.0597048858e-06,62152.7932288,0.985246435471,0.0508612804698,0.63271451,53.3933936885,-28.4549550531
685,4.79268828838e-06,61152.1935367,0.671745680923,0.0408176693294,0.62007868,53.5153719078,-28.1115657934
686,2.77642231565e-06,60468.9601948,0.471790927886,0.0718489735189,0.63335896,53.7562403295,-28.4296557056
687,4.92009915833e-06,60993.3862825,-0.484550001554,-0.0649052725189,0.62576449,53.5313506234,-27.890961122
688,6.944682859e-06,60633.7124836,0.835361083506,-0.027066477889,0.62525916,53.5870319213,-28.062489484
689,6.55917611929e-06,61523.2746514,0.533242324655,0.0828557928785,0.63032174,53.2730839887,-28.1649105704
690,4.65504328276e-06,62559.2063609,-1.07243882136,-0.0602384924988,0.63196778,53.3503867389,-27.8122362961
691,3.85094094082e-06,62616.0100778,0.199480387676,0.0650672352152,0.6303668,53.2714199241,-28.1663275591
692,5.34756636665e-06,60624.7037605,1.11081482866,0.00417905776745,0.63626599,53.3103697617,-27.572870124
693,8.13409750418e-06,60228.1745699,1.73953995231,-0.0487978981097,0.63368571,53.5953112918,-27.5076843752
694,5.2589469521e-06,62219.4094992,-0.608160241299,-0.0219512686525,0.63668191,53.2654783372,-27.5834465678
695,7.53206739631e-06,61102.146803,0.373348477676,-0.106939991621,0.62975454,53.3460808597,-28.0346858558
696,4.49219463736e-06,60244.1232587,-0.712323774411,-0.123317601638,0.62899363,53.6606272589,-27.9416333258
697,8.18030792809e-06,61785.8663211,0.134955507779,-0.0820695571837,0.63215649,53.446036407,-27.6252614482
698,4.09180241251e-06,59990.7544593,-1.09933325274,-0.0385079389279,0.63230741,53.3273812036,-28.0479158926
699,4.76308792448e-06,59928.6392602,-1.23114144337,-0.00756732000482,0.63639081,53.472539811,-27.6241635441
700,5.12368131536e-06,59623.9868726,0.501761547797,-0.00234715556618,0.63417017,53.2881163085,-27.5443956754
701,4.16038140859e-06,60335.8662787,0.357461285953,0.00723888763825,0.62576401,53.3627202811,-27.9876071651
702,4.43658659426e-06,61328.3801282,-2.83728802634,-0.0784405990791,0.65796638,53.5133363796,-27.8147641808
703,3.71648710571e-06,60172.4300401,-2.41997785065,-0.0677154045327,0.64660645,53.6863383313,-27.5610057822
704,4.57455347638e-06,59830.7095761,-1.4345853231,-0.0843476573425,0.6493808,53.2566391239,-27.552556689
705,2.51488399011e-06,61377.6669174,-2.25412900037,0.108609436886,0.64984608,53.4341822118,-27.9539970397
706,3.50054208927e-06,62876.4808974,-0.55033079106,-0.0345031972075,0.66959167,53.590705078,-27.9430081827
707,6.49043349736e-06,59621.9782657,0.67616832439,-0.0505994631618,0.65307236,53.3117732634,-27.4403590678
708,2.52263215205e-06,60412.4854047,0.278452475976,0.146273395112,0.65802979,53.6013470575,-28.1030958272
709,3.40814719268e-06,62869.8184096,-0.353835199358,0.0782427230201,0.65860546,53.4369137177,-28.6256190922
710,3.52642847357e-06,61894.9715318,-0.589845830676,0.0536440766115,0.64673769,53.6504443759,-27.3262402529
711,4.93201801505e-06,62611.2266368,-0.156935943287,-0.0056752592648,0.64936161,53.4587934287,-27.3886871624
712,5.36995014598e-06,62898.9795602,1.81727637995,0.0709130196295,0.65020835,53.3998567206,-28.5049616645
713,2.88878050571e-06,60378.4258375,1.0400571165,0.152081786559,0.64643896,53.512046353,-27.6165850543
714,4.54023777084e-06,62279.3013821,1.31542155413,-0.00559867031788,0.65932405,53.2334013699,-28.2132004658
715,4.78163447248e-06,60532.7099666,-1.17175409813,-0.0904611213897,0.66617119,53.55000922,-28.1559876852
716,3.6986469674e-06,63005.2732462,0.449313651024,0.0853446034049,0.64589524,53.290827738,-27.2608223422
717,3.15044600651e-06,63073.5957504,-1.29005082209,0.00350299390569,0.65146697,53.3897658212,-28.5071031652
719,6.534969779e-06,62544.7274031,1.21503545249,-0.0975314511305,0.65949738,53.2347086473,-28.1995654724
720,4.65208645056e-06,59752.0233219,-0.154263874071,0.0104610000847,0.64170992,53.5648823676,-27.5498277164
721,3.31893187689e-06,61767.8102844,-1.76889911973,0.069395249534,0.65821254,53.2235851297,-27.4731274558
722,4.87882204934e-06,61339.0404603,-0.511341322426,-0.04691478699,0.65703177,53.1679719691,-28.4319302627
723,3.66415953586e-06,61768.4641228,-0.570523909997,-0.0197177561267,0.6510886,53.3815929849,-28.2582329677
724,3.64794639917e-06,62353.7028654,-0.801326029769,0.033295856946,0.65799165,53.7505923862,-27.9301696193
725,3.16145846097e-06,62755.5940856,1.29667914011,0.110638236162,0.66455376,53.4513987733,-28.4372145743
728,4.15666221101e-06,62915.2385502,-1.02247266483,-0.0474463740478,0.65816081,53.3173917705,-27.3229005928
729,4.28531459491e-06,59801.853674,0.420392266681,-0.0682264904652,0.65022695,53.3923120486,-27.9895027606
730,4.19300334057e-06,62479.8201592,-0.520135426305,-0.0682057191699,0.6510551,53.4080461165,-28.0747553351
731,4.6622836013e-06,60022.521597,0.581993065451,-0.0390179206583,0.65841258,53.3625826127,-28.1507315139
732,2.79854191498e-06,62874.6065094,0.784954746977,0.175980729906,0.65801907,53.5070743107,-27.8053209811
733,4.79609201854e-06,61895.6985054,0.596799150284,-0.048189813322,0.65115261,53.4291969406,-27.9546453479
734,3.41239001806e-06,60712.1385631,0.237032524179,0.0809923525813,0.65642393,53.2858571586,-28.6605373973
735,3.90306231971e-06,62737.7773844,-0.155073984873,0.0456438455448,0.65849876,53.718649574,-28.442665732
737,3.8749555036e-06,60366.8240655,0.485329378861,0.0832408222815,0.65900588,53.7410687472,-27.6673912547
738,4.25599288918e-06,60769.5016016,0.476016947393,0.0288639028068,0.65882754,53.7239248612,-28.3023546348
739,2.61087831918e-06,61090.4979371,-1.4872362495,0.0761653558085,0.64948082,53.2022058046,-28.6390934255
740,4.1910109123e-06,60378.1519291,-0.300187583811,-0.0323262792042,0.65284336,53.6117490128,-27.3313514632
741,3.76281159882e-06,62936.9429144,0.916944028448,0.0493348573927,0.64616656,53.6821998365,-27.8002238734
742,3.72375564149e-06,61187.5047164,0.483428285257,0.0577883958898,0.64532173,53.3115530879,-27.6088254003
743,4.87282267919e-06,63054.1647103,0.0457152439704,-0.0508767458624,0.6457175,53.3639482416,-27.6435423289
745,3.01036327006e-06,61290.2172312,-1.57679274026,-0.0355810056689,0.65023673,53.4213585243,-28.5282230546
746,3.91710855881e-06,62505.8465002,1.10030760545,0.108235210025,0.65840995,53.7494942384,-28.3481620396
747,3.78169743672e-06,63191.0734237,-1.11794560482,-0.0168368035241,0.67432559,53.6476146519,-27.3523175563
748,4.41089731015e-06,61221.5588109,-1.26133565698,-0.140850873597,0.6586324,53.6725219327,-28.4903053712
749,4.67201643289e-06,61295.5350004,1.06503078951,0.0547624587742,0.64733231,53.1965059804,-28.3088150446
750,3.5561875253e-06,63013.4416962,-1.96357084673,-0.0204762579557,0.65010607,53.3973629312,-27.9829378398
751,5.88122142765e-06,61157.5408963,0.64643519456,-0.108228055317,0.64586067,53.3081499628,-27.2644927676
752,5.37930524742e-06,61187.6234724,0.849672515855,0.00413023437949,0.65691388,53.6333959089,-28.5977835702
753,6.58610480036e-06,63058.9913562,1.06567616457,-0.0456160394827,0.64633763,53.7121887345,-27.533321615
756,4.67078036229e-06,63016.3161771,0.622238226248,-0.0166914180915,0.65841436,53.668599256,-27.8407031703
758,4.99684366101e-06,60896.5779716,-0.445398813432,0.0240046150468,0.64600408,53.4133699204,-27.6359097999
759,3.32135259015e-06,62867.5475426,-0.0309116590419,0.0983953312306,0.65834498,53.6424897609,-28.6503896079
760,3.73719474479e-06,59642.563782,0.014737634904,0.110302565843,0.6450088,53.7531271483,-27.4173973816
761,3.37999761334e-06,63038.8311321,1.14221432501,0.107839462299,0.65125573,53.486225422,-28.5864433224
762,4.02194427201e-06,59899.3985237,-1.22234737222,-0.0614946915315,0.65835357,53.65350215,-27.8467521472
763,2.50478330376e-06,59855.5739443,-0.624575454293,0.0676258128082,0.64626396,53.492359854,-27.6247677658
764,5.81604015183e-06,63019.2464181,0.703505006209,-0.0340802432635,0.65191972,53.2661412968,-27.9886631462
